4,2,9,suse,15,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse15-4.2.9.tgz
4,2,9,ubuntu,16,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1604-4.2.9.tgz
4,2,9,ubuntu,18,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1804-4.2.9.tgz
4,2,9,windows,generic,https://fastdl.mongodb.org/win32/mongodb-win32-x86_64-2012plus-4.2.9.zip
4,2,7,amazonlinux,2,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon2-4.2.7.tgz
4,2,7,amazonlinux,1,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon-4.2.7.tgz
4,2,7,debian,9,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian92-4.2.7.tgz
4,2,7,debian,10,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian10-4.2.7.tgz
4,2,7,osx,generic,https://fastdl.mongodb.org/osx/mongodb-macos-x86_64-4.2.7.tgz
4,2,7,rhel,6,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel62-4.2.7.tgz
4,2,7,rhel,7,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel70-4.2.7.tgz
4,2,7,rhel,8,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel80-4.2.7.tgz
4,2,7,suse,12,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse12-4.2.7.tgz
4,2,7,suse,15,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse15-4.2.7.tgz
4,2,7,ubuntu,16,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1604-4.2.7.tgz
4,2,7,ubuntu,18,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1804-4.2.7.tgz
4,2,7,windows,generic,https://fastdl.mongodb.org/win32/mongodb-win32-x86_64-2012plus-4.2.7.zip
4,2,6,amazonlinux,2,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon2-4.2.6.tgz
4,2,6,amazonlinux,1,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon-4.2.6.tgz
4,2,6,debian,9,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian92-4.2.6.tgz
4,2,6,debian,10,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian10-4.2.6.tgz
4,2,6,osx,generic,https://fastdl.mongodb.org/osx/mongodb-macos-x86_64-4.2.6.tgz
4,2,6,rhel,6,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel62-4.2.6.tgz
4,2,6,rhel,7,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel70-4.2.6.tgz
4,2,6,rhel,8,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel80-4.2.6.tgz
4,2,6,suse,12,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse12-4.2.6.tgz
4,2,6,suse,15,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse15-4.2.6.tgz
4,2,6,ubuntu,16,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1604-4.2.6.tgz
4,2,6,ubuntu,18,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1804-4.2.6.tgz
4,2,6,windows,generic,https://fastdl.mongodb.org/win32/mongodb-win32-x86_64-2012plus-4.2.6.zip
4,2,5,amazonlinux,2,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon2-4.2.5.tgz
4,2,5,amazonlinux,1,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon-4.2.5.tgz
4,2,5,debian,9,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian92-4.2.5.tgz
4,2,5,debian,10,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian10-4.2.5.tgz
4,2,5,osx,generic,https://fastdl.mongodb.org/osx/mongodb-macos-x86_64-4.2.5.tgz
4,2,5,rhel,6,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel62-4.2.5.tgz
4,2,5,rhel,7,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel70-4.2.5.tgz
4,2,5,rhel,8,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel80-4.2.5.tgz
4,2,5,suse,12,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse12-4.2.5.tgz
4,2,5,suse,15,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse15-4.2.5.tgz
4,2,5,ubuntu,16,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1604-4.2.5.tgz
4,2,5,ubuntu,18,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1804-4.2.5.tgz
4,2,5,windows,generic,https://fastdl.mongodb.org/win32/mongodb-win32-x86_64-2012plus-4.2.5.zip
4,2,3,amazonlinux,2,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon2-4.2.3.tgz
4,2,3,amazonlinux,1,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon-4.2.3.tgz
4,2,3,debian,9,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian92-4.2.3.tgz
4,2,3,debian,10,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian10-4.2.3.tgz
4,2,3,osx,generic,https://fastdl.mongodb.org/osx/mongodb-macos-x86_64-4.2.3.tgz
4,2,3,rhel,6,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel62-4.2.3.tgz
4,2,3,rhel,7,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel70-4.2.3.tgz
4,2,3,rhel,8,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel80-4.2.3.tgz
4,2,3,suse,12,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse12-4.2.3.tgz
4,2,3,suse,15,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse15-4.2.3.tgz
4,2,3,ubuntu,16,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1604-4.2.3.tgz
4,2,3,ubuntu,18,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1804-4.2.3.tgz
4,2,3,windows,generic,https://fastdl.mongodb.org/win32/mongodb-win32-x86_64-2012plus-4.2.3.zip
4,2,2,amazonlinux,2,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon2-4.2.2.tgz
4,2,2,amazonlinux,1,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-amazon-4.2.2.tgz
4,2,2,debian,9,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian92-4.2.2.tgz
4,2,2,debian,10,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian10-4.2.2.tgz
4,2,2,osx,generic,https://fastdl.mongodb.org/osx/mongodb-macos-x86_64-4.2.2.tgz
4,2,2,rhel,6,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel62-4.2.2.tgz
4,2,2,rhel,7,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel70-4.2.2.tgz
